date,game_id,cumulative_player_base,daily_active_users,gross_daily_revenue,daily_payout,daily_ggr,total_bets,active_players,total_wagered,total_won,gross_gaming_revenue,total_sessions,hold_percentage,avg_bet_size,bets_per_player,game_type,theoretical_rtp,volatility,visual_engagement,days_from_launch,year,month,day_of_month,day_of_week,week_of_year,is_weekend,is_month_start,is_month_mid,ggr_lag1,ggr_lag7,ggr_lag30,revenue_lag1,revenue_lag7,revenue_lag30,dau_lag1,dau_lag7,bets_lag7,player_base_lag7,ggr_ma7,ggr_ma30,revenue_ma7,revenue_ma30,dau_ma7,bets_ma7,ggr_std7,ggr_std30,revenue_std7,ggr_sum7,revenue_sum7,ggr_min7,ggr_max7,ggr_growth_7d,ggr_growth_30d,revenue_growth_7d,dau_growth_7d,player_growth_7d,ggr_per_player,revenue_per_player,bets_per_session,hold_vs_expected,ggr_vs_ma7_ratio,ggr_range7
2024-10-23,G004,7864,273,173413.9400000067,111900.14999999995,61511.65999999875,14904,273,173413.9400000067,111900.14999999995,-61511.65999999875,291,35.471000774214794,11.635395866881824,54.59340659340659,slot,0.94,medium,0.6,296,2024,10,23,4,43,0,0,0,157.65999999999997,64428.14999999932,111100.8400000018,408.61000000000064,180971.02000000255,366975.1300000025,4,258,13830,7689,127107.21285714876,114307.9236666698,387194.83428571,333186.58400000184,316.85714285714283,19602.0,87006.58730725579,55261.45727692491,250594.60046928487,889750.4900000413,2710363.83999997,157.65999999999997,244250.84000001644,-0.0452673249193186,-0.44634388002829,-0.041758509180065115,0.05813953488372093,0.022759786708284564,225.31743589743132,635.215897435922,51.21649484536083,5.911833227453986,0.48393524346355943,244093.18000001644
2024-10-24,G001,7902,306,361166.2400000006,168693.9799999999,192471.59999999995,10599,306,361166.2400000006,168693.9799999999,-192471.59999999995,343,53.291691936654885,34.075501462402165,34.63725490196079,slot,0.96,high,0.85,297,2024,10,24,5,43,0,0,0,167544.83999999915,181803.87999999695,241725.99000000212,259700.0699999965,309274.89999999886,417208.2400000014,270,285,10542,7689,300413.274285715,260850.2643333342,530008.7942857132,478361.1386666652,395.7142857142857,14964.285714285714,132553.39254586774,110677.14370921378,234765.04597202348,2102892.920000005,3710061.5599999926,167544.83999999915,516393.74999999785,0.05867707553877936,-0.20376125049690244,0.16778387124206298,0.07368421052631578,0.027701911822083494,628.9921568627449,1180.2818300653614,30.900874635568513,13.322915837194728,0.6406893984882485,348848.9099999987
2024-10-24,G002,7902,143,363343.31999999774,171914.0000000004,191429.27000000046,5241,143,363343.31999999774,171914.0000000004,-191429.27000000046,164,52.685506919461645,69.32709788208314,36.65034965034965,table,0.995,low,0.7,297,2024,10,24,5,43,0,0,0,309658.77999999985,304612.12000000075,215381.54000000237,535930.419999993,582837.0100000015,397870.9499999913,155,168,6129,7724,329383.04285714374,346176.56333333364,603902.260000002,643111.8699999957,178.42857142857142,6570.714285714285,201167.2580763105,191028.70958901918,365830.5360999015,2305681.3000000063,4227315.820000014,17844.149999999998,644075.710000001,-0.3715638432246229,-0.11120855575645734,-0.37659531950450986,-0.1488095238095238,0.023045054375971,1338.666223776227,2540.8623776223617,31.95731707317073,105.37111432864872,0.5811752430832482,626231.560000001
2024-10-24,G003,7902,180,1050297.8300000192,1544735.7800000135,-494439.10000000487,24448,180,1050297.8300000192,1544735.7800000135,494439.10000000487,207,-47.076085075791866,42.96048061191178,135.82222222222222,table,0.973,medium,0.65,297,2024,10,24,5,43,0,0,0,-501210.20999999816,-769915.5099999831,-928975.4999999321,1283622.6500000127,1626376.6899998882,2067877.4499996477,168,229,38172,7724,-771406.1871428473,-814655.8386666857,1770812.5999999628,1814741.958666487,207.0,32181.285714285714,491375.459572751,423075.92719616764,1063000.7667451238,-5399843.309999932,1.239568819999974E7,-1518815.9200000397,-113614.23999999995,0.35780083193801915,0.4677587299126393,-0.35420998317425995,-0.21397379912663755,0.023045054375971,-2746.883888888916,5834.9879444445505,118.10628019323671,-17.435580598715994,0.6409581725437286,1405201.6800000397
2024-10-24,G004,7902,271,370159.3700000025,288636.7900000002,81522.93000000027,14854,271,370159.3700000025,288636.7900000002,-81522.93000000027,303,22.023738045588235,24.919844486333815,54.81180811808118,slot,0.94,medium,0.6,297,2024,10,24,5,43,0,0,0,61511.65999999875,88216.71000000143,70552.52000000062,173413.9400000067,366633.00000000926,176867.25000000867,273,320,19842,7724,126150.95857143428,114673.6040000031,387698.60142856615,339629.6546666684,309.85714285714283,18889.428571428572,87540.40218135172,54997.59867711383,250549.91660048516,883056.71000004,2713890.209999963,157.65999999999997,244250.84000001644,-0.0758788215974168,0.15549281584838584,0.009618255858019202,-0.153125,0.023045054375971,300.8226199262003,1365.9017343173523,49.023102310231025,3.670622861740591,0.6462331394322071,244093.18000001644
2024-10-25,G001,7930,361,464838.69999999716,200236.93000000002,264601.9399999996,13879,361,464838.69999999716,200236.93000000002,-264601.9399999996,410,56.92338869375575,33.4922328698031,38.445983379501385,slot,0.96,high,0.85,298,2024,10,25,6,43,0,0,0,192471.59999999995,207458.45000000033,162395.30000000665,361166.2400000006,379618.3499999979,272824.03999999026,306,335,11901,7724,308576.63000000064,264257.152333334,542183.1299999988,484761.6273333321,399.42857142857144,15246.857142857143,127539.3932099823,109103.86739603303,227771.85777572967,2160036.4100000043,3795281.9099999918,167544.83999999915,516393.74999999785,0.275445468719154,0.6293694460368542,0.22448954324784287,0.07761194029850746,0.026670119109269808,732.9693628808853,1287.6418282548398,33.85121951219512,14.230839539421716,0.8574918327418348,348848.9099999987
2024-10-25,G002,7930,168,662415.7700000005,324726.29,337689.24000000005,5668,168,662415.7700000005,324726.29,-337689.24000000005,189,50.9784421346128,116.8694019054341,33.73809523809524,table,0.995,low,0.7,298,2024,10,25,6,43,0,0,0,191429.27000000046,328985.1400000045,627833.35,363343.31999999774,587555.3500000073,1219552.169999958,143,181,6738,7745,330626.485714286,336505.09300000034,614596.6057142868,624540.6566666638,176.57142857142858,6417.857142857143,201191.28786015432,183472.48574705023,366366.8273358965,2314385.400000002,4302176.240000008,17844.149999999998,644075.710000001,0.026457426010170045,-0.4621355491867387,0.1274099878419833,-0.0718232044198895,0.023886378308586184,2010.0550000000003,3942.951011904765,29.98941798941799,101.95698150298024,1.021361731715037,626231.560000001
2024-10-25,G003,7930,210,1970001.9299999808,2901867.4299999885,-931865.1499999897,29322,210,1970001.9299999808,2901867.4299999885,931865.1499999897,238,-47.30275315009457,67.18511458972719,139.62857142857143,table,0.973,medium,0.65,298,2024,10,25,6,43,0,0,0,-494439.10000000487,-1289823.7299999679,-1444505.0000002666,1050297.8300000192,2832638.0500000673,3548539.4099993366,180,224,36441,7745,-720269.2471428503,-797567.8436666765,1647578.868571379,1762124.0426665084,205.0,31164.285714285714,444856.6205743947,406798.774048394,964859.3175164254,-5041884.729999952,1.1533052079999654E7,-1518815.9200000397,-113614.23999999995,0.27752519330683045,0.3548896334731845,-0.304534538043103,-0.0625,0.023886378308586184,-4437.453095238046,9380.961571428481,123.2016806722689,-17.519531706211396,1.293773340589639,1405201.6800000397
2024-10-25,G004,7930,311,340577.0999999952,226021.10000000036,114553.86000000259,19650,311,340577.0999999952,226021.10000000036,-114553.86000000259,348,33.63522092354542,17.332167938931054,63.18327974276527,slot,0.94,medium,0.6,298,2024,10,25,6,43,0,0,0,81522.93000000027,134088.66000000705,115200.1800000017,370159.3700000025,374326.7700000072,310262.5799999983,271,315,19658,7745,123360.27285714795,114652.06000000314,382877.2199999931,340640.1386666682,309.2857142857143,18888.285714285714,87556.55523569869,54997.51188078671,251174.06787592242,863521.9100000357,2680140.5399999516,157.65999999999997,244250.84000001644,-0.14568569780623827,-0.005610407900396469,-0.09016098421176591,-0.012698412698412698,0.023886378308586184,368.34038585209834,1095.1032154340683,56.46551724137931,5.605869931166979,0.9286122456348386,244093.18000001644
2024-10-26,G001,7962,380,345730.28999999445,134802.93999999983,210928.299999996,13845,380,345730.28999999445,134802.93999999983,-210928.299999996,428,61.009493845621506,24.97149079089884,36.43421052631579,slot,0.96,high,0.85,299,2024,10,26,7,43,1,0,0,264601.9399999996,286778.8700000082,230780.33000000194,464838.69999999716,520849.23000000074,381850.42999998736,361,369,14475,7745,297740.8342857132,263595.4180000004,517166.13857142656,483557.62266666564,401.0,15156.857142857143,132813.11032905284,109373.78092013102,239804.69456119902,2084185.8399999924,3620162.969999986,167544.83999999915,516393.74999999785,-0.264491487814322,-0.08602132599431576,-0.3362181028855626,0.02981029810298103,0.02801807617817947,555.0744736842,909.8165526315644,32.348130841121495,15.252365279399047,0.7084291965058055,348848.9099999987
2024-10-26,G002,7962,196,693036.8200000054,327811.6399999992,365224.6899999976,7410,196,693036.8200000054,327811.6399999992,-365224.6899999976,234,52.699175492579855,93.52723616734217,37.80612244897959,table,0.995,low,0.7,299,2024,10,26,7,43,1,0,0,337689.24000000005,494310.5499999938,677873.9700000049,662415.7700000005,939980.3900000034,1292149.569999971,168,285,10056,7779,312185.64857142937,326083.45033333346,579318.9528571443,604570.2316666648,163.85714285714286,6039.857142857143,189249.27009192904,171929.83971529585,340811.42968811846,2185299.5400000056,4055232.6700000097,17844.149999999998,644075.710000001,-0.26114324284601614,-0.4612203651956204,-0.26271140613901217,-0.312280701754386,0.023524874662553028,1863.391275510192,3535.9021428571705,31.666666666666668,105.3984515009559,1.169895834966394,626231.560000001
2024-10-26,G003,7962,240,1722758.630000009,2519787.7500000047,-797029.8299999972,29545,240,1722758.630000009,2519787.7500000047,797029.8299999972,271,-46.2647416835168,58.3096507023188,123.10416666666667,table,0.973,medium,0.65,299,2024,10,26,7,43,1,0,0,-931865.1499999897,-1518815.9200000397,-1606204.0800003249,1970001.9299999808,3282998.3899996136,4069720.6399986823,210,306,46325,7779,-617156.9485714156,-770595.3686666657,1424687.4742857213,1683891.9756665525,195.57142857142858,28767.14285714286,283188.6452366204,377073.7753191233,654345.9820720801,-4320098.639999909,9972812.320000049,-931865.1499999897,-113614.23999999995,0.47522947349671163,0.5037804722798139,-0.4752484085134712,-0.21568627450980393,0.023524874662553028,-3320.957624999988,7178.160958333371,109.02214022140221,-17.135083157468017,1.291454032632944,818250.9099999897
2024-10-26,G004,7962,339,350564.45000001136,237001.77999999977,113557.59000000612,23904,339,350564.45000001136,237001.77999999977,-113557.59000000612,378,32.392785406507265,14.66551413989338,70.51327433628319,slot,0.94,medium,0.6,299,2024,10,26,7,43,1,0,0,114553.86000000259,225261.33000000718,83483.25999999716,340577.0999999952,675498.4700000035,208263.45999999976,311,463,29176,7779,107402.59571429066,115654.5376666701,336458.0742857085,345383.5050000019,291.57142857142856,18135.14285714286,75196.00733444063,54682.97913529324,215586.11341009656,751818.1700000346,2355206.5199999595,157.65999999999997,244250.84000001644,-0.49588511263783047,0.36024383810610644,-0.48102850625256105,-0.2678185745140389,0.023524874662553028,334.9781415929384,1034.1134218289421,63.23809523809524,5.398797353222278,1.0573076865114956,244093.18000001644
2024-10-27,G001,8009,609,720448.1000000123,314540.46000000066,405907.7400000009,23837,609,720448.1000000123,314540.46000000066,-405907.7400000009,727,56.341010546074585,30.223941771196557,39.141215106732346,slot,0.96,high,0.85,300,2024,10,27,1,43,1,0,0,210928.299999996,516393.74999999785,201230.30000000482,345730.28999999445,927346.2599999986,336060.85999999155,380,534,22522,7779,281957.11857142794,270417.99933333363,487609.2585714284,496370.53066666634,411.7142857142857,15344.714285714286,106444.84942985182,111708.21832492741,187970.87936756533,1973699.8299999957,3413264.809999999,167544.83999999915,443606.4599999982,-0.21395690788278787,1.0171303228191342,-0.22310777422015657,0.1404494382022472,0.029566782362771566,666.5151724137946,1183.0018062397576,32.788170563961486,14.08524508060438,1.4396080583337805,276061.61999999906
2024-10-27,G002,8009,290,860998.7999999824,389180.92999999714,471817.4599999948,10591,290,860998.7999999824,389180.92999999714,-471817.4599999948,364,54.79885221675157,81.29532622037412,36.52068965517241,table,0.995,low,0.7,300,2024,10,27,1,43,1,0,0,365224.6899999976,644075.710000001,358768.4699999957,693036.8200000054,1153180.5599999977,668638.0399999747,196,256,9961,7805,287577.3271428571,329851.7500000001,537578.7014285707,610982.2569999985,168.71428571428572,6129.857142857143,144904.58547043288,173898.5348575894,269179.3812203261,2013041.2899999993,3763050.9099999946,17844.149999999998,471817.4599999948,-0.2674503126348391,0.3151029130291199,-0.25337034817862,0.1328125,0.026137091607943627,1626.9567586206717,2968.961379310284,29.096153846153847,109.59780895411868,1.6406629294722337,453973.30999999476
2024-10-27,G003,8009,313,3614159.8799999296,5250444.049999985,-1636288.4500000065,51733,313,3614159.8799999296,5250444.049999985,1636288.4500000065,393,-45.274379228625556,69.86178802698335,165.2811501597444,table,0.973,medium,0.65,300,2024,10,27,1,43,1,0,0,-797029.8299999972,-877097.5699999264,-1004417.5399999581,1722758.630000009,2065961.6400000046,2567255.769999395,240,306,53501,7805,-725612.7885714272,-791657.732333334,1645858.6514285677,1718788.779333237,196.57142857142858,28514.571428571428,477824.24569961074,407041.3576095302,1049535.7718298915,-5079289.51999999,1.1521010559999974E7,-1636288.4500000065,-113614.23999999995,-0.8655717516127013,-0.6290918714940748,0.7493838268942504,0.02287581699346405,0.026137091607943627,-5227.758626198104,11546.836677316069,131.63613231552162,-16.76828238428567,2.2550435656205843,1522674.2100000065
2024-10-27,G004,8009,481,691914.1999999745,487699.39999999834,204212.2800000165,31027,481,691914.1999999745,487699.39999999834,-204212.2800000165,572,29.51410449446247,22.30038998291728,64.5051975051975,slot,0.94,medium,0.6,300,2024,10,27,1,43,1,0,0,113557.59000000612,244250.84000001644,141690.85000001657,350564.45000001136,697919.6399999517,440716.89999997657,339,473,31346,7805,101682.80142857638,117738.58533333677,335600.1542857117,353756.7483333352,292.7142857142857,18089.571428571428,63694.973369133164,56857.62755768622,213913.40748214966,711779.6100000347,2349201.079999982,157.65999999999997,204212.2800000165,-0.16392393983167977,0.4412524167932695,-0.00860477289330568,0.016913319238900635,0.026137091607943627,424.557754677789,1438.4910602910072,54.24300699300699,4.919017220279562,2.0083266504361452,204054.6200000165
2024-10-28,G001,8047,572,646978.9899999866,263658.78999999975,383320.20999998937,22793,572,646978.9899999866,263658.78999999975,-383320.20999998937,683,59.247706019015745,28.384986179966948,39.8479020979021,slot,0.96,high,0.85,301,2024,10,28,2,44,0,0,0,405907.7400000009,443606.4599999982,289778.52000000776,720448.1000000123,749562.9200000018,507914.90999998763,609,548,21930,7805,273344.79714285524,273536.05566666636,472954.41142856923,501005.99999999977,415.14285714285717,15468.0,92743.1920033343,113557.43896016521,166970.03108722132,1913413.5799999866,3310680.8799999845,167544.83999999915,405907.7400000009,-0.13590029775492696,0.32280408499559976,-0.13685833071894077,0.043795620437956206,0.031005765534913517,670.1402272727087,1131.082150349627,33.37188872620791,14.811918559021638,1.4023321973077791,238362.90000000177
2024-10-28,G002,8047,278,1183229.060000017,568109.3499999961,615119.0099999927,12278,278,1183229.060000017,568109.3499999961,-615119.0099999927,347,51.98646912880789,96.36985339632001,44.16546762589928,table,0.995,low,0.7,301,2024,10,28,2,44,0,0,0,471817.4599999948,319377.7000000064,1605.2600000000014,860998.7999999824,613932.1800000151,2754.469999999991,290,225,7536,7829,329826.0857142837,350302.2083333332,618906.8271428567,650331.409999999,176.28571428571428,6807.285714285715,191381.65204262736,169996.48337053938,365029.6607247673,2308782.5999999857,4332347.789999996,17844.149999999998,615119.0099999927,0.9259923595165859,382.1896452911006,0.9272960410708362,0.23555555555555555,0.02784519095669945,2212.6583093524914,4256.219640287831,35.38328530259366,103.97303741403115,1.864979868611265,597274.8599999927
2024-10-28,G003,8047,339,3459201.11000009,5149839.730000061,-1690644.8700000497,55814,339,3459201.11000009,5149839.730000061,1690644.8700000497,429,-48.873853130788504,61.977301573083636,164.64306784660766,table,0.973,medium,0.65,301,2024,10,28,2,44,0,0,0,-1636288.4500000065,-604842.5399999936,-208571.16999995214,3614159.8799999296,1695670.2900000194,439163.54000000993,313,240,31417,7829,-880727.4071428637,-841060.1890000039,1897791.6257142923,1819456.6983332399,210.71428571428572,31999.85714285714,594162.3949806609,423441.0430039957,1255029.224500189,-6165091.850000046,1.3284541380000046E7,-1690644.8700000497,-113614.23999999995,-1.7951818170727003,-7.105841617518076,1.0400198849978382,0.4125,0.02784519095669945,-4987.153008849704,10204.133067846873,130.10256410256412,-18.101420372142897,1.9196006122764027,1577030.6300000497
2024-10-28,G004,8047,515,454979.8800000163,293903.08999999915,161073.00000001074,31770,515,454979.8800000163,293903.08999999915,-161073.00000001074,608,35.40222481926123,14.32105382436312,61.689320388349515,slot,0.94,medium,0.6,301,2024,10,28,2,44,0,0,0,204212.2800000165,136263.63000001042,177852.03000001196,691914.1999999745,422163.40999999165,461620.74999997683,481,370,22143,7829,105226.99714286214,117179.2843333367,340288.2214285723,353535.3860000033,313.42857142857144,19464.85714285714,66565.41959331794,56325.949574841485,216470.99546311825,736588.9800000349,2382017.5500000063,157.65999999999997,204212.2800000165,0.1820689056940463,-0.09434263977757293,0.07773404616005282,0.3918918918918919,0.02784519095669945,312.7631067961374,883.4560776699345,52.25328947368421,5.900370568750543,1.5307193436426672,204054.6200000165
2024-10-29,G001,8075,446,588423.1299999832,295235.09,293187.8199999939,16933,446,588423.1299999832,295235.09,-293187.8199999939,529,49.82601890581736,34.75008149766629,37.96636771300449,slot,0.96,high,0.85,302,2024,10,29,3,44,0,0,0,383320.20999998937,288638.95000000164,434975.2599999819,646978.9899999866,511818.4899999967,834679.5800000725,572,408,14892,7829,273994.6357142827,268809.80766666675,483897.9314285672,492797.45166666346,420.57142857142856,15759.57142857143,92884.04634373689,109484.20117382887,172365.03495150042,1917962.4499999788,3387285.5199999707,167544.83999999915,405907.7400000009,0.015759723349853608,-0.32596667681742153,0.14967149779990768,0.09313725490196079,0.03142163750159663,657.3717937219594,1319.334372197272,32.00945179584121,12.45649804426807,1.0700494892379044,238362.90000000177
2024-10-29,G002,8075,229,775834.2400000015,390453.73000000004,385380.12999999896,9089,229,775834.2400000015,390453.73000000004,-385380.12999999896,279,49.67299844874057,85.35969193530659,39.68995633187773,table,0.995,low,0.7,302,2024,10,29,3,44,0,0,0,615119.0099999927,17844.149999999998,253663.40000000256,1183229.060000017,33393.59999999999,468374.72000000154,278,4,340,0,382331.2257142835,354692.76599999977,724969.7757142854,660580.0606666657,208.42857142857142,8057.142857142857,133052.38064444304,169113.14492494817,259015.74906498377,2676318.5799999842,5074788.429999998,191429.27000000046,615119.0099999927,20.59700125811535,0.5192579221125124,22.23302189641134,56.25,0.0,1682.882663755454,3387.922445414854,32.577060931899645,99.34609164129718,1.0079745102692552,423689.7399999922
2024-10-29,G003,8075,244,2796273.2999998373,3975438.509999982,-1179166.2800000045,34261,244,2796273.2999998373,3975438.509999982,1179166.2800000045,286,-42.16920713723058,81.61680336241899,140.4139344262295,table,0.973,medium,0.65,302,2024,10,29,3,44,0,0,0,-1690644.8700000497,-113614.23999999995,-803907.3000000056,3459201.11000009,184499.35000000292,1802301.1299998658,339,25,6690,0,-1032949.1271428644,-853568.8216666706,2270902.1899999827,1852589.1039999055,242.0,35938.57142857143,492709.63305055996,427825.6414501045,1028591.9640322948,-7230643.890000051,1.5896315329999879E7,-1690644.8700000497,-494439.10000000487,-9.37868386920517,-0.46679384550929715,14.156006240671271,8.76,0.0,-4832.648688524609,11460.13647540917,119.7937062937063,-15.6182190732598,1.141553101711385,1196205.7700000447
2024-10-29,G004,8075,384,323510.80000000144,212678.74000000054,110831.47000000176,19839,384,323510.80000000144,212678.74000000054,-110831.47000000176,438,34.25897064332977,16.306809819043373,51.6640625,slot,0.94,medium,0.6,302,2024,10,29,3,44,0,0,0,161073.00000001074,157.65999999999997,105746.65999999545,454979.8800000163,408.61000000000064,299064.5400000235,515,4,145,0,121037.54142857667,117348.7780000036,386445.6771428582,354350.26133333583,367.7142857142857,22278.285714285714,48006.53054168612,56298.004274755716,158644.20770999955,847262.7900000367,2705119.7400000077,61511.65999999875,204212.2800000165,701.977736902206,0.048084828400315735,790.7349061452264,95.0,0.0,288.6236197916713,842.4760416666704,45.294520547945204,5.709828213666773,0.9156784638210994,142700.62000001775
2024-10-30,G001,0,3,689.57,5.04,684.51,32,3,689.57,5.04,-684.51,3,99.26620937685804,21.5490625,10.666666666666666,slot,0.96,high,0.85,303,2024,10,30,4,44,0,0,0,293187.8199999939,167544.83999999915,267661.5800000109,588423.1299999832,259700.0699999965,456777.39999997476,446,270,8431,7864,250157.44571428277,259910.57199999975,446896.4314285677,477594.5239999977,382.42857142857144,14559.714285714286,136109.06215959342,119932.57931481242,242177.65315038816,1751102.1199999794,3128275.019999974,684.51,405907.7400000009,-0.9959144668376536,-0.9974426288599209,-0.9973447446510122,-0.9888888888888889,-1.0,228.17,229.85666666666668,10.666666666666666,24.81653903158557,0.0027363167146414375,405223.2300000009
2024-10-30,G002,0,9,7520.680000000008,2893.4100000000008,4627.26,348,9,7520.680000000008,2893.4100000000008,-4627.26,9,61.52714914076912,21.61114942528738,38.666666666666664,table,0.995,low,0.7,303,2024,10,30,4,44,0,0,0,385380.12999999896,309658.77999999985,330476.9399999918,775834.2400000015,535930.419999993,618549.6299999966,229,155,6123,7864,338755.294285712,343831.11000000004,649482.6700000006,640212.4289999993,187.57142857142858,7232.142857142857,195918.59904989912,180783.60115362273,374531.74200386583,2371287.059999984,4546378.690000004,4627.26,615119.0099999927,-0.9850569068314484,-0.9859982363671119,-0.9859670589327619,-0.9419354838709677,-1.0,514.14,835.631111111112,38.666666666666664,123.05441563537394,0.013659594633810475,610491.7499999927
2024-10-30,G003,0,28,199202.73999999603,319968.75999999954,-120765.3500000001,5745,28,199202.73999999603,319968.75999999954,120765.3500000001,30,-60.6243418137735,34.674106179285644,205.17857142857142,table,0.973,medium,0.65,303,2024,10,30,4,44,0,0,0,-1179166.2800000045,-501210.20999999816,-616348.9599999911,2796273.2999998373,1283622.6500000127,1282704.719999441,244,168,26447,7864,-978599.8614285787,-837049.3680000043,2115985.0599999805,1816472.3713332573,222.0,32981.142857142855,575214.8531197547,446463.0926483915,1258122.349090535,-6850199.0300000515,1.4811895419999862E7,-1690644.8700000497,-120765.3500000001,0.7590524941620791,0.8040633507355933,-0.8448120715227376,-0.8333333333333334,-1.0,-4313.048214285717,7114.38357142843,191.5,-22.453451603640513,0.12340626108786132,1569879.5200000496
2024-10-30,G004,0,1,9.04,3.2800000000000002,5.759999999999999,8,1,9.04,3.2800000000000002,-5.759999999999999,1,63.716814159292035,1.13,8.0,slot,0.94,medium,0.6,303,2024,10,30,4,44,0,0,0,110831.47000000176,61511.65999999875,61551.11999999907,323510.80000000144,173413.9400000067,189160.3100000125,384,273,14904,7864,112250.9842857197,115297.26600000361,361673.5485714287,348045.21900000214,328.85714285714283,20150.285714285714,63760.879200927826,59435.34228536353,204394.65618343392,785756.890000038,2531714.840000001,5.759999999999999,204212.2800000165,-0.999906359217098,-0.9999064192495604,-0.9999478703961169,-0.9963369963369964,-1.0,5.759999999999999,9.04,8.0,10.619468604568903,5.131358122739216E-5,204206.5200000165
2024-10-31,G001,8105,333,410669.0200000006,180193.3199999999,230475.68999999686,11754,333,410669.0200000006,180193.3199999999,-230475.68999999686,370,56.12200550214295,34.93866088140213,35.2972972972973,slot,0.96,high,0.85,304,2024,10,31,5,44,0,0,0,684.51,192471.59999999995,5217.939999999987,689.57,361166.2400000006,9314.83000000007,3,306,10599,7902,255586.6014285681,267419.1636666663,453968.25714285346,490972.9969999977,386.2857142857143,14724.714285714286,134168.70313254843,110084.22964363963,239969.71291410978,1789106.2099999767,3177777.799999974,684.51,405907.7400000009,0.1974529748804339,43.16986205284029,0.13706369676191205,0.08823529411764706,0.02568969881042774,692.1191891891798,1233.2403003003021,31.767567567567568,14.03049384899232,0.9017518473651707,405223.2300000009
2024-10-31,G002,8105,139,405128.1400000057,189486.94999999856,215641.10999999728,4206,139,405128.1400000057,189486.94999999856,-215641.10999999728,152,53.227877480935845,96.32147883975409,30.258992805755394,table,0.995,low,0.7,304,2024,10,31,5,44,0,0,0,4627.26,191429.27000000046,164409.75000000355,7520.680000000008,363343.31999999774,287342.6300000043,9,143,5241,7902,342214.12857142586,345538.82199999987,655451.9300000018,644138.6126666659,187.0,7084.285714285715,193077.26645061097,179265.9136593569,369510.51831424295,2395498.899999981,4588163.510000013,4627.26,615119.0099999927,0.12647929963895682,0.3116077969827983,0.11500093080012656,-0.027972027972027972,0.02568969881042774,1551.3748920863113,2914.5909352518397,27.67105263157895,106.45585648608785,0.6301350294921834,610491.7499999927
2024-10-31,G003,8105,167,1209192.620000014,1763878.3900000213,-554685.5699999942,20298,167,1209192.620000014,1763878.3900000213,554685.5699999942,193,-45.87239128204303,59.57200807961445,121.54491017964072,table,0.973,medium,0.65,304,2024,10,31,5,44,0,0,0,-120765.3500000001,-494439.10000000487,-903550.9799999393,199202.73999999603,1050297.8300000192,1677801.4399995625,28,180,24448,7902,-987206.5000000058,-825420.521000006,2138684.315714265,1800852.0773332722,220.14285714285714,32388.285714285714,567157.5218395818,449206.1752025777,1236945.6694665789,-6910445.500000041,1.4970790209999857E7,-1690644.8700000497,-120765.3500000001,-0.12184811031325958,0.3861048438019164,0.15128545966813242,-0.07222222222222222,0.02568969881042774,-3321.470479041882,7240.674371257569,105.17098445595855,-16.98976824785264,0.5618739037881041,1569879.5200000496
2024-10-31,G004,8105,278,151730.77000001245,112400.82999999973,39330.09999999905,13642,278,151730.77000001245,112400.82999999973,-39330.09999999905,306,25.920978322324356,11.122325905293392,49.07194244604317,slot,0.94,medium,0.6,304,2024,10,31,5,44,0,0,0,5.759999999999999,81522.93000000027,130861.12999999353,9.04,370159.3700000025,389040.940000016,1,271,14854,7902,106223.43714286239,112246.23166667046,330469.4628571445,340134.8800000019,329.85714285714283,19977.14285714286,68934.29368096554,60939.13005873243,219032.3983684389,743564.0600000367,2313286.2400000114,5.759999999999999,204212.2800000165,-0.5175578208486996,-0.6994516247872764,-0.5900933967982185,0.025830258302583026,0.02568969881042774,141.4751798561117,545.7941366906922,44.58169934640523,4.320162882052877,0.3702582128565759,204206.5200000165
2024-11-01,G001,8140,312,406340.53000000294,163707.01000000033,242631.51000001063,12722,312,406340.53000000294,163707.01000000033,-242631.51000001063,347,59.71137311850454,31.939988209401267,40.77564102564103,slot,0.96,high,0.85,305,2024,11,1,6,44,0,1,0,230475.68999999686,264601.9399999996,251544.50999999885,410669.0200000006,464838.69999999716,456279.32999999373,333,361,13879,7930,252447.96857142684,267122.0636666667,445611.37571428285,489308.37033333146,379.2857142857143,14559.42857142857,134179.63478890326,110140.56316326838,240545.95898042942,1767135.779999988,3119279.62999998,684.51,405907.7400000009,-0.08303200649242783,-0.03543309293448008,-0.12584616986493288,-0.13573407202216067,0.02648171500630517,777.6650961538802,1302.373493589753,36.6628242074928,14.927835271711267,0.9611149234950617,405223.2300000009
2024-11-01,G002,8140,132,464003.7500000075,213375.17999999976,250628.3300000003,3915,132,464003.7500000075,213375.17999999976,-250628.3300000003,149,54.01428975520053,118.51947637292656,29.65909090909091,table,0.995,low,0.7,305,2024,11,1,6,44,0,1,0,215641.10999999728,337689.24000000005,283287.5500000018,405128.1400000057,662415.7700000005,530353.8299999958,139,168,5668,7930,329776.85571428307,344450.18133333314,627107.3557142885,641926.9433333329,181.85714285714286,6833.857142857143,196196.18944259261,179755.4845621116,376432.4076526133,2308437.9899999816,4389751.49000002,4627.26,615119.0099999927,-0.25781369284967365,-0.11528646423043046,-0.29952792337657186,-0.21428571428571427,0.02648171500630517,1898.699469696972,3515.1799242424813,26.2751677852349,108.02868253458102,0.7599936916650797,610491.7499999927
